pincode,city_in,state,city_api,serviceable,fast_min,fast_max,std_min,std_max,error
494635,Bhanupratappur,Chhattisgarh,Bhanupratappur,Yes,5,7,10,13,
494661,Narayanpur-CH,Chhattisgarh,Narayanpur-CH,Yes,6,8,11,14,
494665,Bhanupratappur,Chhattisgarh,Bhanupratappur,Yes,5,8,10,14,
494669,Bhanupratappur,Chhattisgarh,Bhanupratappur,Yes,6,7,11,13,
494670,Kanker,Chhattisgarh,Kanker,Yes,5,7,10,13,
494771,Pakhanjur,Chhattisgarh,Pakhanjur,Yes,5,7,10,13,
494776,Pakhanjur,Chhattisgarh,Pakhanjur,Yes,5,8,10,14,
494777,Pakhanjur,Chhattisgarh,Pakhanjur,Yes,4,6,9,12,
495001,Bilaspur,Chhattisgarh,Bilaspur,Yes,6,8,11,14,
495002,Bilaspur,Chhattisgarh,Bilaspur,Yes,7,10,12,16,
495003,Bilaspur,Chhattisgarh,Bilaspur,Yes,7,11,12,17,
495004,Bilaspur,Chhattisgarh,Bilaspur,Yes,6,8,11,14,
495005,Bilaspur,Chhattisgarh,Bilaspur,Yes,4,7,9,13,
495006,Bilaspur,Chhattisgarh,Bilaspur,Yes,6,8,11,14,
495009,Bilaspur,Chhattisgarh,Bilaspur,Yes,6,9,11,15,
495112,Ratanpur,Chhattisgarh,Ratanpur,Yes,5,6,10,12,
495113,Ratanpur,Chhattisgarh,Ratanpur,Yes,7,11,12,17,
495115,Mungeli,Chhattisgarh,Mungeli,Yes,5,8,10,14,
495116,Ratanpur,Chhattisgarh,Ratanpur,Yes,5,6,10,12,
495117,Pendra,Chhattisgarh,Pendra,Yes,5,9,10,15,
495118,Pendra,Chhattisgarh,Pendra,Yes,4,6,9,12,
495119,Pendra,Chhattisgarh,Pendra,Yes,5,8,10,14,
495220,Bilaspur,Chhattisgarh,Bilaspur,Yes,5,8,10,14,
495222,Bilaspur,Chhattisgarh,Bilaspur,Yes,5,7,10,13,
495223,Bilaspur,Chhattisgarh,Bilaspur,Yes,6,7,11,13,
495224,Bilaspur,Chhattisgarh,Bilaspur,Yes,6,10,11,16,
495330,Mungeli,Chhattisgarh,Mungeli,Yes,5,9,10,15,
495334,Mungeli,Chhattisgarh,Mungeli,Yes,5,8,10,14,
495335,Bilaspur,Chhattisgarh,Bilaspur,Yes,5,6,10,12,
495442,Ratanpur,Chhattisgarh,Ratanpur,Yes,6,7,11,13,
495444,Korba,Chhattisgarh,Korba,Yes,5,7,10,13,
495445,Korba,Chhattisgarh,Korba,Yes,5,8,10,14,
495446,Korba,Chhattisgarh,Korba,Yes,5,6,10,12,
495447,Korba,Chhattisgarh,Korba,Yes,6,8,11,14,
495448,Korba,Chhattisgarh,Korba,Yes,4,7,9,13,
495449,Ratanpur,Chhattisgarh,Ratanpur,Yes,6,8,11,14,
495450,Korba,Chhattisgarh,Korba,Yes,6,8,11,14,
495452,Korba,Chhattisgarh,Korba,Yes,6,8,11,14,
495454,Korba,Chhattisgarh,Korba,Yes,6,9,11,15,
495455,Korba,Chhattisgarh,Korba,Yes,6,8,11,14,
495550,Bilaspur,Chhattisgarh,Bilaspur,Yes,5,7,10,13,
495551,Bilaspur,Chhattisgarh,Bilaspur,Yes,7,11,12,17,
495552,Akaltara,Chhattisgarh,Akaltara,Yes,5,8,10,14,
495553,Akaltara,Chhattisgarh,Akaltara,Yes,5,7,10,13,
495554,Akaltara,Chhattisgarh,Akaltara,Yes,6,8,11,14,
495555,Bilaspur,Chhattisgarh,Bilaspur,Yes,6,9,11,15,
495556,Jaijaipur,Chhattisgarh,Jaijaipur,Yes,7,9,12,15,
495557,Jaijaipur,Chhattisgarh,Jaijaipur,Yes,6,9,11,15,
495559,Champa,Chhattisgarh,Champa,Yes,7,10,12,16,
495660,Jaijaipur,Chhattisgarh,Jaijaipur,Yes,5,6,10,12,
495661,Jaijaipur,Chhattisgarh,Jaijaipur,Yes,5,7,10,13,
495663,Akaltara,Chhattisgarh,Akaltara,Yes,2,5,7,11,
495668,Champa,Chhattisgarh,Champa,Yes,5,7,10,13,
495669,Champa,Chhattisgarh,Champa,Yes,4,7,9,13,
495671,Champa,Chhattisgarh,Champa,Yes,5,7,10,13,
495674,Korba,Chhattisgarh,Korba,Yes,5,8,10,14,
495677,Korba,Chhattisgarh,Korba,Yes,6,8,11,14,
495678,Korba,Chhattisgarh,Korba,Yes,6,8,11,14,
495682,Korba,Chhattisgarh,Korba,Yes,6,9,11,15,
495683,Korba,Chhattisgarh,Korba,Yes,5,8,10,14,
495684,Korba,Chhattisgarh,Korba,Yes,6,8,11,14,
495686,Champa,Chhattisgarh,Champa,Yes,6,8,11,14,
495687,Champa,Chhattisgarh,Champa,Yes,6,7,11,13,
495688,Dabhra,Chhattisgarh,Dabhra,Yes,6,10,11,16,
495689,Sakti,Chhattisgarh,Sakti,Yes,6,10,11,16,
495690,Jaijaipur,Chhattisgarh,Jaijaipur,Yes,7,8,12,14,
495691,Dabhra,Chhattisgarh,Dabhra,Yes,6,9,11,15,
495692,Dabhra,Chhattisgarh,Dabhra,Yes,7,8,12,14,
495695,Sakti,Chhattisgarh,Sakti,Yes,6,9,11,15,
496001,Raigarh,Chhattisgarh,Raigarh,Yes,7,11,12,17,
496004,Raigarh,Chhattisgarh,Raigarh,Yes,5,7,10,13,
496005,Raigarh,Chhattisgarh,Raigarh,Yes,6,7,11,13,
496100,Raigarh,Chhattisgarh,Raigarh,Yes,8,10,13,16,
496107,Raigarh,Chhattisgarh,Raigarh,Yes,5,7,10,13,
496109,Raigarh,Chhattisgarh,Raigarh,Yes,8,9,13,15,
496111,Raigarh,Chhattisgarh,Raigarh,Yes,6,9,11,15,
496113,Lailunga,Chhattisgarh,Lailunga,Yes,6,9,11,15,
496115,Lailunga,Chhattisgarh,Lailunga,Yes,5,8,10,14,
496116,Dharamjaigarh,Chhattisgarh,Dharamjaigarh,Yes,6,10,11,16,
496118,Pathalgaon,Chhattisgarh,Pathalgaon,Yes,6,10,11,16,
496220,Pathalgaon,Chhattisgarh,Pathalgaon,Yes,6,10,11,16,
496223,Kunkuri,Chhattisgarh,Kunkuri,No,,,,,
496224,Bagicha,Chhattisgarh,Bagicha,Yes,4,6,9,12,
496225,Kunkuri,Chhattisgarh,Kunkuri,Yes,4,6,9,12,
496227,Kunkuri,Chhattisgarh,Kunkuri,Yes,4,6,9,12,
496242,Kunkuri,Chhattisgarh,Kunkuri,Yes,5,7,10,13,
496245,Kunkuri,Chhattisgarh,Kunkuri,Yes,2,6,7,12,
496330,Jashpur Nagar,Chhattisgarh,Jashpur Nagar,Yes,5,7,10,13,
496331,Jashpur Nagar,Chhattisgarh,Jashpur Nagar,Yes,4,7,9,13,
496334,Kunkuri,Chhattisgarh,Kunkuri,Yes,4,6,9,12,
496336,Kusmi,Chhattisgarh,Kusmi,Yes,5,8,10,14,
496338,Jashpur Nagar,Chhattisgarh,Jashpur Nagar,Yes,4,5,9,11,
496440,Raigarh,Chhattisgarh,Raigarh,Yes,6,9,11,15,
496445,Saraipalli,Chhattisgarh,Saraipalli,Yes,5,7,10,13,
496450,Sarangarh,Chhattisgarh,Sarangarh,Yes,5,7,10,13,
496551,Baramkela,Chhattisgarh,Baramkela,Yes,6,9,11,15,
496554,Baramkela,Chhattisgarh,Baramkela,Yes,5,6,10,12,
496661,Sakti,Chhattisgarh,Sakti,Yes,6,9,11,15,
496665,Kharsia,Chhattisgarh,Kharsia,Yes,6,7,11,13,
497001,Ambikapur,Chhattisgarh,Ambikapur,Yes,5,8,10,14,
497101,Ambikapur,Chhattisgarh,Ambikapur,Yes,4,8,9,14,
497111,Pathalgaon,Chhattisgarh,Pathalgaon,Yes,4,7,9,13,
497114,Pathalgaon,Chhattisgarh,Pathalgaon,Yes,5,7,10,13,
497116,Ambikapur,Chhattisgarh,Ambikapur,Yes,4,6,9,12,
497117,Premnagar,Chhattisgarh,Premnagar,Yes,5,7,10,13,
497118,Rajpur-CH,Chhattisgarh,Rajpur-CH,Yes,5,7,10,13,
497119,Ramanujganj,Chhattisgarh,Ramanujganj,Yes,5,7,10,13,
497220,Ramanujganj,Chhattisgarh,Ramanujganj,Yes,5,7,10,13,
497224,Kusmi,Chhattisgarh,Kusmi,Yes,4,6,9,12,
497225,Wadrafnagar,Chhattisgarh,Wadrafnagar,Yes,5,8,10,14,
497226,Ambikapur,Chhattisgarh,Ambikapur,Yes,4,8,9,14,
497229,Surajapur,Chhattisgarh,Surajapur,Yes,4,7,9,13,
497231,Bhatgaon,Chhattisgarh,Bhatgaon,Yes,4,6,9,12,
497235,Bhatgaon,Chhattisgarh,Bhatgaon,Yes,6,10,11,16,
497331,Patna-CH,Chhattisgarh,Patna-CH,Yes,4,8,9,14,
497333,Premnagar,Chhattisgarh,Premnagar,Yes,6,8,11,14,
497335,Baikunthpur,Chhattisgarh,Baikunthpur,Yes,4,8,9,14,
497339,Baikunthpur,Chhattisgarh,Baikunthpur,Yes,4,7,9,13,
497442,Manendragarh,Chhattisgarh,Manendragarh,Yes,5,8,10,14,
497446,Manendragarh,Chhattisgarh,Manendragarh,Yes,5,7,10,13,
497447,Manendragarh,Chhattisgarh,Manendragarh,Yes,5,7,10,13,
497448,Manendragarh,Chhattisgarh,Manendragarh,Yes,5,7,10,13,
497449,Chirimiri,Chhattisgarh,Chirimiri,Yes,6,10,11,16,
497451,Manendragarh,Chhattisgarh,Manendragarh,Yes,4,7,9,13,
497553,Manendragarh,Chhattisgarh,Manendragarh,Yes,4,7,9,13,
497555,Manendragarh,Chhattisgarh,Manendragarh,Yes,5,7,10,13,
497557,Chirimiri,Chhattisgarh,Chirimiri,Yes,6,9,11,15,
497559,Chirimiri,Chhattisgarh,Chirimiri,Yes,5,6,10,12,
497773,Chirimiri,Chhattisgarh,Chirimiri,Yes,5,7,10,13,
497778,Janakpur,Chhattisgarh,Janakpur,Yes,4,7,9,13,
500001,Hyderabad,Telangana,Hyderabad,Yes,3,6,8,12,
500002,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500003,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500004,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500005,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500006,Hyderabad,Telangana,Hyderabad,Yes,3,5,8,11,
500007,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500008,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500009,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500010,Hyderabad,Telangana,Hyderabad,Yes,4,8,9,14,
500011,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500012,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500013,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500014,Hyderabad,Telangana,Hyderabad,Yes,4,7,9,13,
500015,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500016,Hyderabad,Telangana,Hyderabad,Yes,3,6,8,12,
500017,Hyderabad,Telangana,Hyderabad,Yes,3,5,8,11,
500018,Hyderabad,Telangana,Hyderabad,Yes,4,8,9,14,
500019,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500020,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500021,Hyderabad,Telangana,Hyderabad,Yes,6,8,11,14,
500022,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500023,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500024,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500025,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500026,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500027,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500028,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500029,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500030,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500031,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500032,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500033,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500034,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500035,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500036,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500037,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500038,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500039,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500040,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500041,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500042,Hyderabad,Telangana,Hyderabad,Yes,4,5,9,11,
500043,Medchal,Telangana,Medchal,Yes,6,8,11,14,
500044,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500045,Hyderabad,Telangana,Hyderabad,Yes,5,9,10,15,
500046,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500047,Hyderabad,Telangana,Hyderabad,Yes,3,5,8,11,
500048,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500049,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500050,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500051,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500052,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500053,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500054,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500055,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500057,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500056,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500058,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500059,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500060,Hyderabad,Telangana,Hyderabad,Yes,3,6,8,12,
500061,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500062,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500063,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500064,Hyderabad,Telangana,Hyderabad,Yes,4,5,9,11,
500065,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500066,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500067,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500068,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500069,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500070,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500071,Hyderabad,Telangana,Hyderabad,Yes,4,7,9,13,
500072,Hyderabad,Telangana,Hyderabad,Yes,4,7,9,13,
500073,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500074,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500075,Hyderabad,Telangana,Hyderabad,Yes,4,7,9,13,
500076,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500077,Shamshabad,Telangana,Shamshabad,Yes,7,10,12,16,
500078,Medchal,Telangana,Medchal,Yes,5,8,10,14,
500079,Hyderabad,Telangana,Hyderabad,Yes,5,9,10,15,
500080,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500081,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500082,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500083,Hyderabad,Telangana,Hyderabad,Yes,4,5,9,11,
500084,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500085,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500086,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500087,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500088,Ghatkesar,Telangana,Ghatkesar,Yes,6,10,11,16,
500089,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500090,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500091,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500092,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500093,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500094,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500095,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500096,Hyderabad,Telangana,Hyderabad,Yes,4,7,9,13,
500097,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500098,Hyderabad,Telangana,Hyderabad,Yes,4,7,9,13,
500100,Hyderabad,Telangana,Hyderabad,Yes,4,5,9,11,
500101,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500103,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500104,Hyderabad,Telangana,Hyderabad,Yes,5,8,10,14,
500105,Hyderabad,Telangana,Hyderabad,Yes,3,6,8,12,
500107,Hyderabad,Telangana,Hyderabad,Yes,6,9,11,15,
500108,Shamshabad,Telangana,Shamshabad,Yes,7,11,12,17,
500110,Hyderabad,Telangana,Hyderabad,Yes,4,7,9,13,
500111,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500112,Hyderabad,Telangana,Hyderabad,Yes,3,4,8,10,
500123,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500178,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500195,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500252,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500253,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500264,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500265,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500267,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500361,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500380,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500409,Shamshabad,Telangana,Shamshabad,Yes,4,7,9,13,
500457,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500482,Hyderabad,Telangana,Hyderabad,Yes,4,5,9,11,
500594,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500605,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500659,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500660,Hyderabad,Telangana,Hyderabad,Yes,4,6,9,12,
500762,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
500873,Hyderabad,Telangana,Hyderabad,Yes,5,6,10,12,
500890,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
501101,Vikarabad,Telangana,Vikarabad,Yes,6,9,11,15,
501102,Vikarabad,Telangana,Vikarabad,Yes,6,9,11,15,
501111,Vikarabad,Telangana,Vikarabad,Yes,5,7,10,13,
501121,Vikarabad,Telangana,Vikarabad,Yes,4,7,9,13,
501141,Tandur,Telangana,Tandur,Yes,6,9,11,15,
501142,Tandur,Telangana,Tandur,Yes,5,7,10,13,
501143,Tandur,Telangana,Tandur,Yes,4,7,9,13,
501144,Tandur,Telangana,Tandur,Yes,4,7,9,13,
501158,Tandur,Telangana,Tandur,Yes,4,7,9,13,
501203,Chevella,Telangana,Chevella,Yes,5,7,10,13,
501218,Shamshabad,Telangana,Shamshabad,Yes,6,8,11,14,
501301,Ghatkesar,Telangana,Ghatkesar,Yes,6,9,11,15,
501323,Shamshabad,Telangana,Shamshabad,Yes,4,7,9,13,
501359,Kadthal,Telangana,Kadthal,Yes,6,9,11,15,
501401,Medchal,Telangana,Medchal,Yes,5,8,10,14,
501501,Vikarabad,Telangana,Vikarabad,Yes,7,9,12,15,
501502,Vikarabad,Telangana,Vikarabad,Yes,4,7,9,13,
501503,Vikarabad,Telangana,Vikarabad,Yes,6,9,11,15,
501504,Chevella,Telangana,Chevella,Yes,7,9,12,15,
501505,Hayathnagar,Telangana,Hayathnagar,Yes,6,8,11,14,
501506,Ibrahimpatnam,Telangana,Ibrahimpatnam,Yes,7,9,12,15,
501507,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
501508,Ibrahimpatnam,Telangana,Ibrahimpatnam,Yes,3,5,8,11,
501509,Yacharam,Telangana,Yacharam,Yes,4,7,9,13,
501510,Manneguda,Telangana,Manneguda,Yes,7,10,12,16,
501511,Hayathnagar,Telangana,Hayathnagar,Yes,6,8,11,14,
501512,Hayathnagar,Telangana,Hayathnagar,Yes,6,8,11,14,
502001,Sangareddy,Telangana,Sangareddy,Yes,6,8,11,14,
502032,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
502101,Medak,Telangana,Medak,Yes,6,9,11,15,
502102,Siddipet,Telangana,Siddipet,Yes,5,7,10,13,
502103,Siddipet,Telangana,Siddipet,Yes,6,9,11,15,
502107,Siddipet,Telangana,Siddipet,Yes,5,7,10,13,
502108,Siddipet,Telangana,Siddipet,Yes,5,7,10,13,
502109,Medak,Telangana,Medak,Yes,4,7,9,13,
502110,Medak,Telangana,Medak,Yes,6,9,11,15,
502113,Medak,Telangana,Medak,Yes,2,5,7,11,
502115,Medak,Telangana,Medak,Yes,4,7,9,13,
502117,Medak,Telangana,Medak,Yes,5,6,10,12,
502125,Medak,Telangana,Medak,Yes,4,7,9,13,
502130,Medak,Telangana,Medak,Yes,4,7,9,13,
502205,Sangareddy,Telangana,Sangareddy,Yes,5,7,10,13,
502114,Siddipet,Telangana,Siddipet,Yes,5,7,10,13,
502220,Zahirabad,Telangana,Zahirabad,Yes,6,9,11,15,
502221,Zahirabad,Telangana,Zahirabad,Yes,5,7,10,13,
502228,Zahirabad,Telangana,Zahirabad,Yes,6,7,11,13,
502246,Zahirabad,Telangana,Zahirabad,Yes,5,7,10,13,
502247,Medak,Telangana,Medak,Yes,6,9,11,15,
502248,Medak,Telangana,Medak,Yes,8,9,13,15,
502249,Zahirabad,Telangana,Zahirabad,Yes,5,7,10,13,
502251,Zahirabad,Telangana,Zahirabad,Yes,5,7,10,13,
502255,Medak,Telangana,Medak,Yes,6,7,11,13,
502256,Narayankhed,Telangana,Narayankhed,Yes,5,6,10,12,
502257,Zahirabad,Telangana,Zahirabad,Yes,5,7,10,13,
502267,Siddipet,Telangana,Siddipet,Yes,8,9,13,15,
502269,Narayankhed,Telangana,Narayankhed,Yes,5,7,10,13,
502270,Jogipet,Telangana,Jogipet,Yes,6,9,11,15,
502271,Narayankhed,Telangana,Narayankhed,Yes,5,7,10,13,
502273,Jogipet,Telangana,Jogipet,Yes,5,7,10,13,
502276,Siddipet,Telangana,Siddipet,Yes,5,6,10,12,
502277,Siddipet,Telangana,Siddipet,Yes,5,7,10,13,
502278,Pregnapur,Telangana,Pregnapur,Yes,6,9,11,15,
502279,Pregnapur,Telangana,Pregnapur,Yes,4,7,9,13,
502280,Cherial,Telangana,Cherial,Yes,4,7,9,13,
502281,Pregnapur,Telangana,Pregnapur,Yes,9,9,14,15,
502284,Sangareddy,Telangana,Sangareddy,Yes,7,9,12,15,
502285,Sangareddy,Telangana,Sangareddy,Yes,6,8,11,14,
502286,Narayankhed,Telangana,Narayankhed,Yes,6,9,11,15,
502287,Narayankhed,Telangana,Narayankhed,Yes,5,7,10,13,
502290,Narayankhed,Telangana,Narayankhed,Yes,5,7,10,13,
502291,Sadashivpet,Telangana,Sadashivpet,Yes,6,8,11,14,
502293,Jogipet,Telangana,Jogipet,Yes,4,7,9,13,
502294,Sangareddy,Telangana,Sangareddy,Yes,7,10,12,16,
502295,Sangareddy,Telangana,Sangareddy,Yes,6,8,11,14,
502296,Sangareddy,Telangana,Sangareddy,Yes,5,7,10,13,
502301,Pregnapur,Telangana,Pregnapur,Yes,5,7,10,13,
502302,Medak,Telangana,Medak,Yes,6,9,11,15,
502303,Medak,Telangana,Medak,Yes,4,7,9,13,
502305,Patancheru,Telangana,Patancheru,Yes,7,8,12,14,
502306,Sangareddy,Telangana,Sangareddy,Yes,7,10,12,16,
502307,Patancheru,Telangana,Patancheru,Yes,4,7,9,13,
502310,Siddipet,Telangana,Siddipet,Yes,5,7,10,13,
502311,Pregnapur,Telangana,Pregnapur,Yes,6,9,11,15,
502312,Pregnapur,Telangana,Pregnapur,Yes,6,7,11,13,
502313,Narsapur-TS,Telangana,Narsapur-TS,Yes,6,9,11,15,
502314,Jogipet,Telangana,Jogipet,Yes,5,7,10,13,
502316,Narsapur-TS,Telangana,Narsapur-TS,Yes,4,7,9,13,
502318,Zahirabad,Telangana,Zahirabad,Yes,6,9,11,15,
502319,Patancheru,Telangana,Patancheru,Yes,6,8,11,14,
502321,Zahirabad,Telangana,Zahirabad,Yes,5,7,10,13,
502324,Hyderabad,Telangana,Hyderabad,Yes,5,7,10,13,
502325,Bachupally,Telangana,Bachupally,Yes,6,9,11,15,
502329,Sangareddy,Telangana,Sangareddy,Yes,8,10,13,16,
502331,Medak,Telangana,Medak,Yes,5,7,10,13,
502335,Medak,Telangana,Medak,Yes,5,6,10,12,
502336,Medchal,Telangana,Medchal,Yes,6,7,11,13,
502345,Zahirabad,Telangana,Zahirabad,Yes,7,10,12,16,
502371,Narayankhed,Telangana,Narayankhed,Yes,5,7,10,13,
502372,Siddipet,Telangana,Siddipet,Yes,8,8,13,14,
502375,Siddipet,Telangana,Siddipet,Yes,5,7,10,13,
502381,Jogipet,Telangana,Jogipet,Yes,5,7,10,13,
503001,Nizamabad,Telangana,Nizamabad,Yes,7,10,12,16,
503002,Nizamabad,Telangana,Nizamabad,Yes,6,9,11,15,
503003,Nizamabad,Telangana,Nizamabad,Yes,7,10,12,16,
503101,Kamareddy,Telangana,Kamareddy,Yes,5,7,10,13,
503102,Kamareddy,Telangana,Kamareddy,Yes,5,7,10,13,
503108,Yellareddy,Telangana,Yellareddy,Yes,5,7,10,13,
503110,Kamareddy,Telangana,Kamareddy,Yes,6,7,11,13,
503111,Kamareddy,Telangana,Kamareddy,Yes,6,9,11,15,
503112,Kamareddy,Telangana,Kamareddy,Yes,5,7,10,13,
503120,Kamareddy,Telangana,Kamareddy,Yes,5,7,10,13,
503122,Yellareddy,Telangana,Yellareddy,Yes,5,7,10,13,
503123,Kamareddy,Telangana,Kamareddy,Yes,5,7,10,13,
503124,Yellareddy,Telangana,Yellareddy,Yes,5,7,10,13,
503125,Siddipet,Telangana,Siddipet,Yes,5,7,10,13,
503144,Kamareddy,Telangana,Kamareddy,Yes,5,7,10,13,
503145,Kamareddy,Telangana,Kamareddy,Yes,5,7,10,13,
503164,Padmajiwadi,Telangana,Padmajiwadi,Yes,4,7,9,13,
503165,Sirikonda,Telangana,Sirikonda,Yes,6,7,11,13,
503174,Nizamabad,Telangana,Nizamabad,Yes,4,7,9,13,
503175,Nizamabad,Telangana,Nizamabad,Yes,6,9,11,15,
503180,Bodhan,Telangana,Bodhan,Yes,9,9,14,15,
503185,Bodhan,Telangana,Bodhan,Yes,7,9,12,15,
503186,Nizamabad,Telangana,Nizamabad,Yes,7,7,12,13,
503187,Banswada,Telangana,Banswada,Yes,7,9,12,15,
503188,Bodhan,Telangana,Bodhan,Yes,5,7,10,13,
503201,Bodhan,Telangana,Bodhan,Yes,6,9,11,15,
503202,Bodhan,Telangana,Bodhan,Yes,5,7,10,13,
503206,Bodhan,Telangana,Bodhan,Yes,2,5,7,11,
503207,Bodhan,Telangana,Bodhan,Yes,7,9,12,15,
503212,Armoor,Telangana,Armoor,Yes,6,7,11,13,
503213,Nizamabad,Telangana,Nizamabad,Yes,5,7,10,13,
503217,Armoor,Telangana,Armoor,Yes,6,9,11,15,
503218,Armoor,Telangana,Armoor,Yes,7,9,12,15,
