pincode,city_in,state,city_api,serviceable,fast_min,fast_max,std_min,std_max,error
571440,Kollegala,Karnataka,Kollegala,Yes,6,9,11,15,
571441,Kollegala,Karnataka,Kollegala,Yes,6,9,11,14,
571442,Kollegala,Karnataka,Kollegala,Yes,6,9,11,14,
571443,Kollegala,Karnataka,Kollegala,Yes,7,9,12,14,
571444,Hanur,Karnataka,Hanur,Yes,6,9,11,14,
571445,Nagamangala,Karnataka,Nagamangala,Yes,6,9,11,14,
571446,Mandya,Karnataka,Mandya,Yes,6,8,11,13,
571448,Nagamangala,Karnataka,Nagamangala,Yes,6,9,11,14,
571450,Mandya,Karnataka,Mandya,Yes,6,9,11,14,
571455,Krishnarajpet,Karnataka,Krishnarajpet,Yes,6,9,11,14,
571457,Hanur,Karnataka,Hanur,Yes,6,9,11,14,
571463,Malavalli,Karnataka,Malavalli,Yes,6,9,11,14,
571475,Malavalli,Karnataka,Malavalli,Yes,6,9,11,14,
571476,Maddur,Karnataka,Maddur,Yes,7,9,12,14,
571477,Mysore,Karnataka,Mysore,Yes,6,9,11,14,
571478,Mandya,Karnataka,Mandya,Yes,7,9,12,14,
571511,Ramanagara,Karnataka,Ramanagara,Yes,6,9,11,14,
571601,Krishnarajngr,Karnataka,Krishnarajngr,Yes,5,9,10,14,
571602,Hunsur,Karnataka,Hunsur,Yes,6,9,11,15,
571603,Krishnarajngr,Karnataka,Krishnarajngr,Yes,7,9,12,14,
571604,Krishnarajngr,Karnataka,Krishnarajngr,Yes,7,9,12,14,
571605,Krishnarajpet,Karnataka,Krishnarajpet,Yes,7,9,12,14,
571606,Mysore,Karnataka,Mysore,Yes,6,9,11,14,
571607,Mysore,Karnataka,Mysore,Yes,6,9,11,14,
571608,Krishnarajpet,Karnataka,Krishnarajpet,Yes,6,9,11,14,
571610,Hunsur,Karnataka,Hunsur,Yes,6,9,11,14,
571617,Krishnarajngr,Karnataka,Krishnarajngr,Yes,5,7,10,12,
571801,Kollegala,Karnataka,Kollegala,Yes,6,9,11,14,
571802,Nagamangala,Karnataka,Nagamangala,Yes,7,11,12,16,
571807,Srirangapatna,Karnataka,Srirangapatna,Yes,7,11,12,16,
571811,Nagamangala,Karnataka,Nagamangala,Yes,6,9,11,14,
571812,Krishnarajpet,Karnataka,Krishnarajpet,Yes,6,9,11,15,
572101,Tumkur,Karnataka,Tumkur,Yes,6,9,11,14,
572102,Tumkur,Karnataka,Tumkur,Yes,6,9,11,14,
572103,Tumkur,Karnataka,Tumkur,Yes,6,9,11,14,
572104,Tumkur,Karnataka,Tumkur,Yes,7,11,12,16,
572105,Tumkur,Karnataka,Tumkur,Yes,6,9,11,14,
572106,Tumkur,Karnataka,Tumkur,No,,,,,
572107,Tumkur,Karnataka,Tumkur,Yes,6,9,11,14,
572112,Madhugiri,Karnataka,Madhugiri,Yes,6,8,11,13,
572113,Sira,Karnataka,Sira,Yes,6,8,11,13,
572114,Tiptur,Karnataka,Tiptur,Yes,6,9,11,14,
572115,Sira,Karnataka,Sira,Yes,6,9,11,15,
572116,Pavagada,Karnataka,Pavagada,Yes,6,9,11,14,
572118,Tumkur,Karnataka,Tumkur,Yes,6,9,11,14,
572119,Huliyar,Karnataka,Huliyar,Yes,6,9,11,14,
572120,Kunigal,Karnataka,Kunigal,Yes,6,9,11,14,
572121,Koratagere,Karnataka,Koratagere,Yes,6,8,11,13,
572122,Tumkur,Karnataka,Tumkur,Yes,6,9,11,15,
572124,Madhugiri,Karnataka,Madhugiri,Yes,6,9,11,14,
572125,Sira,Karnataka,Sira,Yes,7,8,12,14,
572126,Kunigal,Karnataka,Kunigal,Yes,7,11,12,16,
572128,Kora,Karnataka,Kora,Yes,7,9,12,14,
572129,Koratagere,Karnataka,Koratagere,Yes,6,9,11,14,
572130,Kunigal,Karnataka,Kunigal,Yes,6,9,11,15,
572132,Madhugiri,Karnataka,Madhugiri,Yes,6,9,11,15,
572133,Madhugiri,Karnataka,Madhugiri,Yes,10,11,15,16,
572134,Kunigal,Karnataka,Kunigal,Yes,6,8,11,13,
572135,Sira,Karnataka,Sira,Yes,6,9,11,14,
572136,Pavagada,Karnataka,Pavagada,Yes,9,11,14,16,
572137,Sira,Karnataka,Sira,Yes,7,11,12,16,
572138,Kora,Karnataka,Kora,Yes,6,9,11,14,
572139,Sira,Karnataka,Sira,Yes,6,9,11,14,
572140,Dabaspete,Karnataka,Dabaspete,Yes,7,10,12,16,
572141,Pavagada,Karnataka,Pavagada,Yes,6,9,11,14,
572142,Kunigal,Karnataka,Kunigal,Yes,6,8,11,13,
572145,Tumkur,Karnataka,Tumkur,Yes,6,9,11,15,
572168,Tumkur,Karnataka,Tumkur,Yes,6,9,11,14,
572175,Madhugiri,Karnataka,Madhugiri,Yes,6,9,11,14,
572201,Tiptur,Karnataka,Tiptur,Yes,6,9,11,15,
572211,Turuvukere,Karnataka,Turuvukere,Yes,6,9,11,14,
572212,Tiptur,Karnataka,Tiptur,Yes,6,8,11,13,
572213,Kunigal,Karnataka,Kunigal,Yes,6,9,11,14,
572214,Chikkanayakanahalli,Karnataka,Chikkanayakanahalli,Yes,6,9,11,14,
572215,Turuvukere,Karnataka,Turuvukere,Yes,7,9,12,14,
572217,Tiptur,Karnataka,Tiptur,Yes,6,9,11,14,
572218,Huliyar,Karnataka,Huliyar,Yes,6,9,11,14,
572220,Turuvukere,Karnataka,Turuvukere,Yes,6,9,11,14,
572221,Turuvukere,Karnataka,Turuvukere,Yes,6,9,11,14,
572224,Tiptur,Karnataka,Tiptur,Yes,7,9,12,14,
572225,Turuvukere,Karnataka,Turuvukere,Yes,7,9,12,14,
572226,Tiptur,Karnataka,Tiptur,Yes,6,9,11,14,
572227,Turuvukere,Karnataka,Turuvukere,Yes,6,9,11,15,
572228,Huliyar,Karnataka,Huliyar,Yes,6,9,11,14,
573101,Belur,Karnataka,Belur,Yes,6,8,11,13,
573102,Ramanathapura,Karnataka,Ramanathapura,Yes,7,9,12,14,
573103,Arsikere,Karnataka,Arsikere,Yes,6,9,11,14,
573111,Channarayapatna,Karnataka,Channarayapatna,Yes,6,8,11,13,
573112,Arsikere,Karnataka,Arsikere,Yes,8,11,13,17,
573113,Ramanathapura,Karnataka,Ramanathapura,Yes,6,9,11,15,
573115,Chikkamagalur,Karnataka,Chikkamagalur,Yes,7,11,12,17,
573116,Channarayapatna,Karnataka,Channarayapatna,Yes,6,9,11,14,
573117,Arsikere,Karnataka,Arsikere,Yes,7,9,12,15,
573118,Hassan,Karnataka,Hassan,Yes,7,11,12,17,
573119,Tiptur,Karnataka,Tiptur,Yes,7,11,12,16,
573120,Hassan,Karnataka,Hassan,Yes,7,9,12,14,
573121,Belur,Karnataka,Belur,Yes,6,9,11,14,
573122,Arsikere,Karnataka,Arsikere,Yes,7,9,12,15,
573124,Channarayapatna,Karnataka,Channarayapatna,Yes,6,9,11,14,
573125,Arsikere,Karnataka,Arsikere,Yes,5,9,10,15,
573126,Hassan,Karnataka,Hassan,Yes,6,9,11,14,
573127,Sakleshpur,Karnataka,Sakleshpur,Yes,6,8,11,13,
573128,Hassan,Karnataka,Hassan,Yes,7,9,12,14,
573129,Sakleshpur,Karnataka,Sakleshpur,Yes,9,11,14,16,
573130,Ramanathapura,Karnataka,Ramanathapura,Yes,6,9,11,14,
573131,Channarayapatna,Karnataka,Channarayapatna,Yes,6,9,11,14,
573133,Ramanathapura,Karnataka,Ramanathapura,Yes,6,9,11,14,
573134,Sakleshpur,Karnataka,Sakleshpur,Yes,7,11,12,16,
573135,Channarayapatna,Karnataka,Channarayapatna,Yes,6,9,11,14,
573136,Ramanathapura,Karnataka,Ramanathapura,Yes,6,9,11,14,
573137,Shanivarasanthe,Karnataka,Shanivarasanthe,Yes,6,9,11,15,
573141,Turuvukere,Karnataka,Turuvukere,Yes,6,9,11,14,
573142,Ramanathapura,Karnataka,Ramanathapura,Yes,8,9,13,14,
573144,Arsikere,Karnataka,Arsikere,Yes,7,9,12,14,
573147,Ramanathapura,Karnataka,Ramanathapura,Yes,6,9,11,14,
573150,Ramanathapura,Karnataka,Ramanathapura,Yes,6,9,11,14,
573162,Hassan,Karnataka,Hassan,Yes,6,9,11,14,
573164,Hassan,Karnataka,Hassan,Yes,6,8,11,13,
573165,Sakleshpur,Karnataka,Sakleshpur,Yes,6,9,11,14,
573201,Hassan,Karnataka,Hassan,Yes,6,9,11,14,
573202,Hassan,Karnataka,Hassan,Yes,7,11,12,16,
573210,Ramanathapura,Karnataka,Ramanathapura,Yes,6,9,11,14,
573211,Channarayapatna,Karnataka,Channarayapatna,Yes,6,9,11,14,
573212,Hassan,Karnataka,Hassan,Yes,7,11,12,16,
573213,Hassan,Karnataka,Hassan,Yes,7,9,12,14,
573214,Sakleshpur,Karnataka,Sakleshpur,Yes,7,11,12,16,
573215,Belur,Karnataka,Belur,Yes,7,11,12,16,
573216,Hassan,Karnataka,Hassan,Yes,7,11,12,16,
573217,Hassan,Karnataka,Hassan,Yes,7,11,12,17,
573218,Hassan,Karnataka,Hassan,Yes,7,9,12,14,
573219,Hassan,Karnataka,Hassan,Yes,7,9,12,14,
573220,Hassan,Karnataka,Hassan,Yes,6,9,11,14,
573225,Channarayapatna,Karnataka,Channarayapatna,Yes,6,8,11,14,
573226,Hassan,Karnataka,Hassan,Yes,6,9,11,14,
574101,Karkala,Karnataka,Karkala,Yes,6,9,11,14,
574102,Karkala,Karnataka,Karkala,Yes,5,9,10,14,
574103,Uchila,Karnataka,Uchila,Yes,7,11,12,16,
574104,Karkala,Karnataka,Karkala,Yes,7,11,12,16,
574105,Uchila,Karnataka,Uchila,Yes,6,9,11,14,
574106,Uchila,Karnataka,Uchila,Yes,6,9,11,14,
574107,Karkala,Karnataka,Karkala,Yes,7,11,12,16,
574108,Karkala,Karnataka,Karkala,Yes,7,9,12,14,
574109,Eedu,Karnataka,Eedu,Yes,7,9,12,14,
574110,Karkala,Karnataka,Karkala,Yes,7,11,12,16,
574111,Uchila,Karnataka,Uchila,Yes,6,9,11,14,
574112,Uchila,Karnataka,Uchila,Yes,6,9,11,14,
574113,Uchila,Karnataka,Uchila,Yes,6,9,11,14,
574114,Karkala,Karnataka,Karkala,Yes,7,9,12,15,
574115,Uchila,Karnataka,Uchila,Yes,7,11,12,17,
574116,Uchila,Karnataka,Uchila,Yes,6,9,11,14,
574117,Uchila,Karnataka,Uchila,Yes,6,9,11,14,
574118,Udupi,Karnataka,Udupi,Yes,7,11,12,16,
574119,Uchila,Karnataka,Uchila,Yes,6,8,11,13,
574122,Karkala,Karnataka,Karkala,Yes,7,9,12,14,
574129,Karkala,Karnataka,Karkala,Yes,7,9,12,14,
574138,Uchila,Karnataka,Uchila,Yes,4,9,9,14,
574139,Uchila,Karnataka,Uchila,Yes,4,9,9,14,
574141,Moodabidri,Karnataka,Moodabidri,Yes,6,8,11,13,
574142,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
574143,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
574144,Moodabidri,Karnataka,Moodabidri,Yes,6,9,11,14,
574145,Mangalore,Karnataka,Mangalore,Yes,6,9,11,15,
574146,Surathkal,Karnataka,Surathkal,Yes,6,9,11,14,
574148,Mangalore,Karnataka,Mangalore,Yes,6,8,11,13,
574150,Surathkal,Karnataka,Surathkal,Yes,6,9,11,14,
574151,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
574153,Ullal,Karnataka,Ullal,Yes,6,9,11,14,
574154,Surathkal,Karnataka,Surathkal,Yes,7,11,12,16,
574158,Surathkal,Karnataka,Surathkal,Yes,6,9,11,14,
574160,Ullal,Karnataka,Ullal,Yes,7,11,12,17,
574161,Ullal,Karnataka,Ullal,Yes,6,9,11,14,
574162,Moodabidri,Karnataka,Moodabidri,Yes,6,9,11,14,
574164,Moodabidri,Karnataka,Moodabidri,Yes,6,9,11,14,
574165,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
574166,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
574169,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
574173,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
574179,Surathkal,Karnataka,Surathkal,Yes,6,9,11,14,
574189,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
574197,Moodabidri,Karnataka,Moodabidri,Yes,6,9,11,14,
574198,Dharmasthala,Karnataka,Dharmasthala,Yes,6,9,11,14,
574199,Ullal,Karnataka,Ullal,Yes,7,11,12,16,
574201,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574202,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574203,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574210,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574211,Bantwal,Karnataka,Bantwal,Yes,6,9,11,14,
574212,Sullia,Karnataka,Sullia,Yes,6,8,11,14,
574213,Moodabidri,Karnataka,Moodabidri,Yes,6,9,11,14,
574214,Dharmasthala,Karnataka,Dharmasthala,Yes,7,9,12,15,
574216,Dharmasthala,Karnataka,Dharmasthala,Yes,7,9,12,14,
574217,Dharmasthala,Karnataka,Dharmasthala,Yes,7,11,12,16,
574218,Sullia,Karnataka,Sullia,Yes,6,9,11,14,
574219,Bantwal,Karnataka,Bantwal,Yes,6,9,11,14,
574220,Puttur,Karnataka,Puttur,Yes,7,9,12,14,
574221,Kadaba,Karnataka,Kadaba,Yes,7,11,12,17,
574222,Bantwal,Karnataka,Bantwal,Yes,6,9,11,15,
574223,Sullia,Karnataka,Sullia,Yes,6,9,11,14,
574224,Dharmasthala,Karnataka,Dharmasthala,Yes,7,11,12,16,
574225,Moodabidri,Karnataka,Moodabidri,Yes,5,9,10,14,
574226,Moodabidri,Karnataka,Moodabidri,Yes,5,9,10,15,
574227,Moodabidri,Karnataka,Moodabidri,Yes,6,9,11,14,
574228,Dharmasthala,Karnataka,Dharmasthala,Yes,6,9,11,14,
574229,Kadaba,Karnataka,Kadaba,Yes,7,9,12,15,
574230,Kadaba,Karnataka,Kadaba,Yes,8,9,13,14,
574231,Bantwal,Karnataka,Bantwal,Yes,6,9,11,14,
574232,Kadaba,Karnataka,Kadaba,Yes,6,8,11,13,
574233,Bantwal,Karnataka,Bantwal,Yes,7,9,12,14,
574234,Sullia,Karnataka,Sullia,Yes,6,8,11,13,
574235,Puttur,Karnataka,Puttur,Yes,4,6,9,11,
574236,Moodabidri,Karnataka,Moodabidri,Yes,7,11,12,16,
574237,Moodabidri,Karnataka,Moodabidri,Yes,6,8,11,14,
574238,Kadaba,Karnataka,Kadaba,Yes,6,8,11,13,
574239,Sullia,Karnataka,Sullia,Yes,6,9,11,14,
574240,Dharmasthala,Karnataka,Dharmasthala,Yes,7,9,12,14,
574241,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574242,Moodabidri,Karnataka,Moodabidri,Yes,6,9,11,14,
574243,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574244,Karkala,Karnataka,Karkala,Yes,7,9,12,14,
574248,Sullia,Karnataka,Sullia,Yes,6,8,11,13,
574253,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574258,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574259,Puttur,Karnataka,Puttur,Yes,6,9,11,15,
574260,Vitla,Karnataka,Vitla,Yes,5,7,10,12,
574264,Bantwal,Karnataka,Bantwal,Yes,6,9,11,14,
574265,Bantwal,Karnataka,Bantwal,Yes,7,11,12,16,
574266,Moodabidri,Karnataka,Moodabidri,Yes,6,9,11,14,
574267,Moodabidri,Karnataka,Moodabidri,Yes,6,9,11,14,
574274,Moodabidri,Karnataka,Moodabidri,Yes,7,9,12,14,
574279,Vitla,Karnataka,Vitla,Yes,6,9,11,14,
574285,Kadaba,Karnataka,Kadaba,Yes,6,9,11,14,
574301,Bantwal,Karnataka,Bantwal,Yes,6,9,11,14,
574313,Sullia,Karnataka,Sullia,Yes,6,9,11,14,
574314,Sullia,Karnataka,Sullia,Yes,8,9,13,14,
574323,Bantwal,Karnataka,Bantwal,Yes,7,11,12,16,
574324,Bantwal,Karnataka,Bantwal,Yes,6,9,11,14,
574325,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574326,Puttur,Karnataka,Puttur,Yes,6,9,11,14,
574327,Sullia,Karnataka,Sullia,Yes,6,9,11,14,
574328,Panja,Karnataka,Panja,Yes,3,6,8,11,
574504,Uchila,Karnataka,Uchila,Yes,4,9,9,14,
574509,Mangalore,Karnataka,Mangalore,Yes,7,11,12,17,
575001,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
575002,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
575003,Mangalore,Karnataka,Mangalore,Yes,6,9,11,15,
575004,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
575005,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
575006,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
575007,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
575008,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
575009,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
575010,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
575011,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
575012,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
575013,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
575014,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
575015,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
575016,Mangalore,Karnataka,Mangalore,Yes,7,11,12,16,
575017,Ullal,Karnataka,Ullal,Yes,6,9,11,14,
575018,Ullal,Karnataka,Ullal,Yes,6,9,11,14,
575019,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
575020,Ullal,Karnataka,Ullal,Yes,6,9,11,14,
575021,Surathkal,Karnataka,Surathkal,Yes,6,9,11,14,
575022,Ullal,Karnataka,Ullal,Yes,6,9,11,14,
575023,Ullal,Karnataka,Ullal,Yes,6,9,11,14,
575024,Ullal,Karnataka,Ullal,Yes,6,9,11,14,
575025,Surathkal,Karnataka,Surathkal,Yes,7,11,12,16,
575026,Mangalore,Karnataka,Mangalore,Yes,7,9,12,14,
575027,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
575028,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
575029,Mangalore,Karnataka,Mangalore,Yes,7,11,12,17,
575030,Mangalore,Karnataka,Mangalore,Yes,6,9,11,14,
576001,Udupi,Karnataka,Udupi,Yes,6,9,11,14,
576101,Udupi,Karnataka,Udupi,Yes,8,12,13,17,
576102,Udupi,Karnataka,Udupi,Yes,7,9,12,14,
576103,Udupi,Karnataka,Udupi,Yes,7,11,12,16,
576104,Udupi,Karnataka,Udupi,Yes,7,9,12,14,
576105,Udupi,Karnataka,Udupi,Yes,7,9,12,14,
576106,Udupi,Karnataka,Udupi,Yes,6,9,11,14,
576107,Udupi,Karnataka,Udupi,Yes,7,9,12,14,
576108,Udupi,Karnataka,Udupi,Yes,6,9,11,15,
576111,Karkala,Karnataka,Karkala,Yes,7,11,12,16,
576112,Yellare,Karnataka,Yellare,Yes,7,11,12,16,
576113,Udupi,Karnataka,Udupi,Yes,7,11,12,16,
576114,Udupi,Karnataka,Udupi,Yes,6,9,11,14,
576115,Udupi,Karnataka,Udupi,Yes,6,9,11,14,
576117,Karkala,Karnataka,Karkala,Yes,8,11,13,16,
576120,Udupi,Karnataka,Udupi,Yes,7,11,12,16,
576122,Uchila,Karnataka,Uchila,Yes,6,8,11,13,
576121,Uchila,Karnataka,Uchila,Yes,6,9,11,14,
576124,Udupi,Karnataka,Udupi,Yes,7,11,12,17,
576126,Karkala,Karnataka,Karkala,Yes,6,9,11,14,
576127,Uchila,Karnataka,Uchila,Yes,4,9,9,14,
576201,Kundapura,Karnataka,Kundapura,Yes,6,9,11,14,
576210,Udupi,Karnataka,Udupi,Yes,7,9,12,14,
576211,Kundapura,Karnataka,Kundapura,Yes,7,11,12,16,
576212,Kundapura,Karnataka,Kundapura,Yes,6,8,11,13,
576213,Udupi,Karnataka,Udupi,Yes,7,11,12,16,
576214,Bhatkal,Karnataka,Bhatkal,Yes,7,11,12,17,
576215,Udupi,Karnataka,Udupi,Yes,6,9,11,14,
576216,Kundapura,Karnataka,Kundapura,Yes,7,11,12,16,
576217,Kundapura,Karnataka,Kundapura,Yes,7,9,12,14,
576218,Udupi,Karnataka,Udupi,Yes,7,9,12,14,
576219,Byndoor,Karnataka,Byndoor,Yes,6,8,11,13,
576220,Byndoor,Karnataka,Byndoor,Yes,6,8,11,13,
576221,Kundapura,Karnataka,Kundapura,Yes,7,11,12,16,
576222,Kundapura,Karnataka,Kundapura,Yes,7,9,12,15,
576223,Manipal,Karnataka,Manipal,Yes,7,11,12,16,
576224,Kundapura,Karnataka,Kundapura,Yes,6,9,11,14,
576225,Kundapura,Karnataka,Kundapura,Yes,8,11,13,17,
576226,Kundapura,Karnataka,Kundapura,Yes,7,11,12,16,
576227,Kundapura,Karnataka,Kundapura,Yes,6,9,11,14,
576228,Bhatkal,Karnataka,Bhatkal,Yes,7,11,12,16,
576229,Kundapura,Karnataka,Kundapura,Yes,6,9,11,14,
576230,Kundapura,Karnataka,Kundapura,Yes,7,11,12,16,
576231,Kundapura,Karnataka,Kundapura,Yes,6,9,11,14,
576232,Bhatkal,Karnataka,Bhatkal,Yes,6,9,11,14,
576233,Kundapura,Karnataka,Kundapura,Yes,7,11,12,16,
576234,Manipal,Karnataka,Manipal,Yes,6,9,11,14,
576235,Kundapura,Karnataka,Kundapura,Yes,5,9,10,15,
576244,Bhatkal,Karnataka,Bhatkal,Yes,6,9,11,14,
576247,Kundapura,Karnataka,Kundapura,Yes,6,9,11,14,
576254,Kundapura,Karnataka,Kundapura,Yes,6,9,11,14,
576257,Kundapura,Karnataka,Kundapura,Yes,7,9,12,14,
576282,Kundapura,Karnataka,Kundapura,Yes,6,9,11,14,
576283,Kundapura,Karnataka,Kundapura,Yes,6,8,11,13,
577001,Davangere,Karnataka,Davangere,Yes,6,9,11,14,
577002,Davangere,Karnataka,Davangere,Yes,6,9,11,14,
577003,Davangere,Karnataka,Davangere,Yes,6,9,11,14,
577004,Davangere,Karnataka,Davangere,Yes,6,9,11,14,
577005,Davangere,Karnataka,Davangere,Yes,6,9,11,15,
577006,Davangere,Karnataka,Davangere,Yes,6,9,11,14,
577007,Davangere,Karnataka,Davangere,Yes,6,9,11,14,
577101,Chikkamagalur,Karnataka,Chikkamagalur,Yes,7,11,12,16,
577102,Chikkamagalur,Karnataka,Chikkamagalur,Yes,6,9,11,14,
577111,Chikkamagalur,Karnataka,Chikkamagalur,Yes,7,11,12,16,
577112,Sringeri,Karnataka,Sringeri,Yes,6,9,11,15,
577113,Mudigere,Karnataka,Mudigere,Yes,7,9,12,14,
577115,Shimoga,Karnataka,Shimoga,Yes,10,11,15,16,
577116,Kadur,Karnataka,Kadur,Yes,7,9,12,14,
577118,Koppa-ka,Karnataka,Koppa-ka,Yes,6,9,11,14,
577120,Koppa-ka,Karnataka,Koppa-ka,Yes,6,8,11,13,
577121,Kalasa,Karnataka,Kalasa,Yes,6,9,11,14,
577122,Mudigere,Karnataka,Mudigere,Yes,7,9,12,14,
577123,Sringeri,Karnataka,Sringeri,Yes,7,9,12,14,
577124,Kalasa,Karnataka,Kalasa,Yes,6,9,11,14,
577125,Thirthahalli,Karnataka,Thirthahalli,Yes,6,9,11,14,
577126,Koppa-ka,Karnataka,Koppa-ka,Yes,6,9,11,14,
577127,Koppa-ka,Karnataka,Koppa-ka,Yes,8,9,13,14,
577128,Shimoga,Karnataka,Shimoga,Yes,7,9,12,14,
577129,Kadur,Karnataka,Kadur,Yes,6,9,11,14,
577131,Chikkamagalur,Karnataka,Chikkamagalur,Yes,6,9,11,14,
577132,Mudigere,Karnataka,Mudigere,Yes,7,10,12,16,
577133,Chikkamagalur,Karnataka,Chikkamagalur,Yes,7,9,12,14,
577134,Koppa-ka,Karnataka,Koppa-ka,Yes,6,9,11,14,
577135,Kadur,Karnataka,Kadur,Yes,6,9,11,14,
577138,Kadur,Karnataka,Kadur,Yes,6,8,11,13,
577139,Sringeri,Karnataka,Sringeri,Yes,5,9,10,14,
577140,Kadur,Karnataka,Kadur,Yes,6,9,11,14,
577144,Bhadravati-KA,Karnataka,Bhadravati-KA,Yes,6,9,11,14,
577145,Kadur,Karnataka,Kadur,Yes,6,9,11,14,
577146,Chikkamagalur,Karnataka,Chikkamagalur,Yes,6,9,11,14,
577168,Chikkamagalur,Karnataka,Chikkamagalur,Yes,6,9,11,15,
577175,Kadur,Karnataka,Kadur,Yes,6,8,11,13,
577179,Kalasa,Karnataka,Kalasa,Yes,8,9,13,14,
577180,Kadur,Karnataka,Kadur,Yes,7,9,12,15,
577181,Kalasa,Karnataka,Kalasa,Yes,6,9,11,14,
577182,Kadur,Karnataka,Kadur,Yes,6,9,11,14,
577201,Shimoga,Karnataka,Shimoga,Yes,7,11,12,16,
577202,Shimoga,Karnataka,Shimoga,Yes,7,11,12,16,
577203,Shimoga,Karnataka,Shimoga,Yes,7,11,12,16,
577204,Shimoga,Karnataka,Shimoga,Yes,7,11,12,17,
577205,Shimoga,Karnataka,Shimoga,Yes,7,11,12,16,
577211,Shimoga,Karnataka,Shimoga,Yes,6,9,11,14,
577213,Channagiri,Karnataka,Channagiri,Yes,6,9,11,15,
577214,Shikaripur,Karnataka,Shikaripur,Yes,6,9,11,14,
577215,Channagiri,Karnataka,Channagiri,Yes,7,11,12,17,
577216,Shimoga,Karnataka,Shimoga,Yes,8,9,13,14,
577217,Honnali,Karnataka,Honnali,Yes,6,9,11,15,
577218,Channagiri,Karnataka,Channagiri,Yes,7,11,12,16,
577219,Honnali,Karnataka,Honnali,Yes,6,8,11,13,
577220,Shimoga,Karnataka,Shimoga,Yes,7,11,12,16,
577221,Channagiri,Karnataka,Channagiri,Yes,6,9,11,14,
577222,Shimoga,Karnataka,Shimoga,Yes,7,11,12,17,
577223,Honnali,Karnataka,Honnali,Yes,6,8,11,13,
577224,Honnali,Karnataka,Honnali,Yes,6,8,11,13,
577225,Shikaripur,Karnataka,Shikaripur,Yes,6,9,11,14,
577227,Shimoga,Karnataka,Shimoga,Yes,8,11,13,17,
577228,Bhadravati-KA,Karnataka,Bhadravati-KA,Yes,7,9,12,15,
577229,Shimoga,Karnataka,Shimoga,Yes,7,11,12,16,
577230,Honnali,Karnataka,Honnali,Yes,6,8,11,13,
577231,Davangere,Karnataka,Davangere,Yes,9,11,14,16,
577232,Thirthahalli,Karnataka,Thirthahalli,Yes,6,9,11,14,
577233,Bhadravati-KA,Karnataka,Bhadravati-KA,Yes,6,9,11,15,
577243,Channagiri,Karnataka,Channagiri,Yes,6,9,11,14,
577244,Sagara,Karnataka,Sagara,Yes,6,9,11,14,
577245,Bhadravati-KA,Karnataka,Bhadravati-KA,Yes,7,11,12,16,
577246,Thirthahalli,Karnataka,Thirthahalli,Yes,6,9,11,14,
577247,Bhadravati-KA,Karnataka,Bhadravati-KA,Yes,6,9,11,14,
577301,Bhadravati-KA,Karnataka,Bhadravati-KA,Yes,7,11,12,16,
577302,Bhadravati-KA,Karnataka,Bhadravati-KA,Yes,6,9,11,14,
577303,Bhadravati-KA,Karnataka,Bhadravati-KA,Yes,6,9,11,14,
577321,Bhadravati-KA,Karnataka,Bhadravati-KA,Yes,6,9,11,14,
577401,Sagara,Karnataka,Sagara,Yes,6,9,11,15,
577411,Sringeri,Karnataka,Sringeri,Yes,9,11,14,16,
577412,Thirthahalli,Karnataka,Thirthahalli,Yes,7,11,12,16,
577414,Thirthahalli,Karnataka,Thirthahalli,Yes,6,9,11,14,
